{0., 2.8853900817780302}
{0.5, 2.8810488283835585}
{1., 2.850098132650319}
{1.5, 2.8241584759254614}
{2., 2.820468082496273}
{2.5, 2.7780545424217755}
{3., 2.728322207636694}
{3.5, 2.721504175297523}
{4., 2.6943382084819816}
{4.5, 2.6377854150678735}
{5., 2.6203200324480322}
{5.5, 2.6097140483616426}
{6., 2.560720218271681}
{6.5, 2.531656516933199}
{7., 2.528854193409898}
{7.5, 2.494988194892807}
{8., 2.4587331174128755}
{8.5, 2.4546893292330996}
{9., 2.436709925222703}
{9.5, 2.3999215701393855}
{10., 2.389306525849596}
{10.5, 2.3829876856592236}
{11., 2.351890375273677}
{11.5, 2.3337589136658172}
{12., 2.332612354318196}
{12.5, 2.311093962098222}
{13., 2.2878002345132966}
{13.5, 2.2858759365853034}
{14., 2.2745029386194107}
{14.5, 2.250224813976571}
{15., 2.2436850257893113}
{15.5, 2.240078442636702}
{16., 2.2191462972952882}
{16.5, 2.2070273815013186}
{17., 2.206995211842658}
{17.5, 2.192369663437737}
{18., 2.176155064023619}
{18.5, 2.175517072700528}
{19., 2.167980355976492}
{19.5, 2.1506398518780294}
{20., 2.146454929016026}
{20.5, 2.144582058783448}
{21., 2.129414546858023}
{21.5, 2.12077464404259}
{22., 2.1215994239368325}
{22.5, 2.111033242458232}
{23., 2.0989534100170038}
{23.5, 2.099268771198075}
{24., 2.094097336630022}
{24.5, 2.0808888877631757}
{25., 2.078279759853757}
{25.5, 2.0775693928889436}
{26., 2.0659174010928805}
{26.5, 2.0595173565127505}
{27., 2.061012306864435}
{27.5, 2.052967734835965}
{28., 2.0435503449828776}
{28.5, 2.0446078762860598}
{29., 2.040957460366411}
{29.5, 2.0304050240158484}
{30., 2.0289527976558626}
{30.5, 2.029065446238243}
{31., 2.0196120221641207}
{31.5, 2.0148424219611227}
{32., 2.0168811560532456}
{32.5, 2.010398391796192}
{33., 2.0028424645822938}
{33.5, 2.004523919001582}
{34., 2.0018480576861037}
{34.5, 1.9930728728914537}
{35., 1.9925755700322267}
{35.5, 1.9932192385173546}
{36., 1.9852442308419351}
{36.5, 1.9817186912784939}
{37., 1.9841499894374364}
{37.5, 1.978678876136658}
{38., 1.972469217195696}
{38.5, 1.974750431066393}
{39., 1.9726041803254855}
{39.5, 1.9650898154787213}
{40., 1.9654539751041369}
{40.5, 1.9663628905855473}
{41., 1.9593487053123995}
{41.5, 1.9568926504875237}
{42., 1.959611922857846}
{42.5, 1.954721931531655}
{43., 1.9496631532875592}
{43.5, 1.9523699799720349}
{44., 1.9505066086556562}
{44.5, 1.9439979376098981}
{45., 1.9450484754237236}
{45.5, 1.9461032199421837}
{46., 1.9397767148963678}
{46.5, 1.9382236843266227}
{47., 1.9411089637986394}
{47.5, 1.9365576047567332}
{48., 1.9324295773959417}
{48.5, 1.9355340662717921}
{49., 1.9337285285238426}
{49.5, 1.9279760582500476}
{50., 1.9297125469554197}
{50.5, 1.9306776123863059}
{51., 1.9248518864822386}
{51.5, 1.9241454640136024}
{52., 1.927076675795943}
{52.5, 1.92266527595985}
{53., 1.9194233931281466}
{53.5, 1.922805666758801}
{54., 1.9208893777944769}
{54.5, 1.9158369765210654}
{55., 1.9181359668102675}
{55.5, 1.91893265118309}
{56., 1.913474117419168}
{56.5, 1.9135594056181988}
{57., 1.9163862990716345}
{57.5, 1.9120385823338548}
{58., 1.9095898934665196}
{58.5, 1.9131567341578921}
{59., 1.9110402799101716}
{59.5, 1.9066526614702712}
{60., 1.90940768904008}
{60.5, 1.9099350292298187}
{61., 1.9048142069595921}
{61.5, 1.9055989358075893}
{62., 1.908241938960094}
{62.5, 1.9039044802871996}
{63., 1.902212318461384}
{63.5, 1.905855610573619}
{64., 1.9034785555314788}
{64.5, 1.8997178447455885}
{65., 1.9028613685575857}
{65.5, 1.9030188586103693}
{66., 1.8982307160415495}
{66.5, 1.8996488030594612}
{67., 1.902022087684657}
{67.5, 1.8976735788901813}
{68., 1.8967066274901276}
{68.5, 1.9003177187719347}
{69., 1.8976520780287185}
{69.5, 1.894507521157983}
{70., 1.8979448574697955}
{70.5, 1.8976751766992175}
{71., 1.8932434080063982}
{71.5, 1.8952281111547862}
{72., 1.897251746031608}
{72.5, 1.8929020077047967}
{73., 1.8926301464919968}
{73.5, 1.89612020915426}
{74., 1.8931599640814318}
{74.5, 1.89062708715589}
{75., 1.894278670953232}
{75.5, 1.8935529642760072}
{76., 1.8894829960682173}
{76.5, 1.8919705584927713}
{77., 1.8935756555995253}
{77.5, 1.8892617883771456}
{78., 1.8896396571395442}
