{0., 2.8853900817780302}
{0.5, 2.8803988888731467}
{1., 2.8350732055801853}
{1.5, 2.7628617545140965}
{2., 2.730714340820957}
{2.5, 2.7269610901451404}
{3., 2.672011752390598}
{3.5, 2.58148194163996}
{4., 2.5344586792451915}
{4.5, 2.5317080366439852}
{5., 2.4995151974213288}
{5.5, 2.4256101980534073}
{6., 2.3760105864556156}
{6.5, 2.3702640297063}
{7., 2.356095142257852}
{7.5, 2.302801423475821}
{8., 2.2557055842300224}
{8.5, 2.2455358455204975}
{9., 2.241528021349877}
{9.5, 2.2059542750446726}
{10., 2.1636779982374774}
{10.5, 2.1492268311934453}
{11., 2.1497088879342967}
{11.5, 2.1280303076343174}
{12., 2.091787890907834}
{12.5, 2.0738939122671693}
{13., 2.0751980892176842}
{13.5, 2.0639064749926597}
{14., 2.034325541488651}
{14.5, 2.0141806859110534}
{15., 2.014108319223219}
{15.5, 2.010120121449714}
{16., 1.9873904552023558}
{16.5, 1.9662856174490586}
{17., 1.9636553830044943}
{17.5, 1.9643149724066675}
{18., 1.9482288815627702}
{18.5, 1.9274532990193607}
{19., 1.9218542577809457}
{19.5, 1.9248936697132257}
{20., 1.9149385823906449}
{20.5, 1.8956499900522346}
{21., 1.8871843215706363}
{21.5, 1.890800971837521}
{22., 1.8861523690323418}
{22.5, 1.869315201973889}
{23., 1.8584688254419939}
{23.5, 1.8612811898048558}
{24., 1.860875636676491}
{24.5, 1.8472280816320086}
{25., 1.8347454744356424}
{25.5, 1.8357810977045093}
{26., 1.8384508438292655}
{26.5, 1.828424645843541}
{27., 1.8151491892480682}
{27.5, 1.8139193715971889}
{28., 1.81844876911902}
{28.5, 1.8121463856781161}
{29., 1.7990018091827733}
{29.5, 1.7952996653379092}
{30., 1.8005216462390847}
{30.5, 1.7978317509235904}
{31., 1.7856484191735214}
{31.5, 1.7796516911774924}
{32., 1.7845299174933196}
{32.5, 1.7850286397312352}
{33., 1.774521867335337}
{33.5, 1.7666167119184253}
{34., 1.770360636243734}
{34.5, 1.7734203608828003}
{35., 1.7651851514007697}
{35.5, 1.7559250858906867}
{36., 1.7578997764336122}
{36.5, 1.7628187976632805}
{37., 1.7571740303007077}
{37.5, 1.7472411290188978}
{38., 1.7471401377263862}
{38.5, 1.7530580157111562}
{39., 1.7501892956140601}
{39.5, 1.7402654238812179}
{40., 1.737982979199408}
{40.5, 1.7441191256017206}
{41., 1.7439096813430277}
{41.5, 1.734696340779795}
{42., 1.7303472704062792}
{42.5, 1.7359496486495591}
{43., 1.738155785222283}
{43.5, 1.730248051760465}
{44., 1.724152884094444}
{44.5, 1.7286010721846319}
{45., 1.7327731522457515}
{45.5, 1.726641259585369}
{46., 1.7192689263777954}
{46.5, 1.722062512755749}
{47., 1.727657368721133}
{47.5, 1.72363359222701}
{48., 1.7155206167804904}
{48.5, 1.716413112249409}
{49., 1.7227667886382263}
{49.5, 1.7210281536489247}
{50., 1.7127662685788512}
{50.5, 1.7116328546364454}
{51., 1.7181279099574933}
{51.5, 1.7186197532879266}
{52., 1.7108311385910944}
{52.5, 1.707733598415289}
{53., 1.7137213493481531}
{53.5, 1.716296131651056}
{54., 1.709498212737076}
{54.5, 1.7047070960783435}
{55., 1.70966781236684}
{55.5, 1.7139682259387705}
{56., 1.708635684377553}
{56.5, 1.70250306900757}
{57., 1.7059650945401796}
{57.5, 1.7115822346205003}
{58., 1.708014008629362}
{58.5, 1.7010468597563355}
{59., 1.7027321100869397}
{59.5, 1.7090979645449704}
{60., 1.7075296009313075}
{60.5, 1.7002202861739035}
{61., 1.700012942697426}
{61.5, 1.7065645323505751}
{62., 1.7070319513524859}
{62.5, 1.6999411400436475}
{63., 1.6978406612184385}
{63.5, 1.7040311247784994}
{64., 1.7064021245251086}
{64.5, 1.70006085877291}
{65., 1.6962410146442652}
{65.5, 1.7015399766340376}
{66., 1.7055863175213224}
{66.5, 1.7004397613251871}
{67., 1.6952145087204809}
{67.5, 1.6992168942854553}
{68., 1.7045406019648182}
{68.5, 1.7009711166470338}
{69., 1.6947357340001896}
{69.5, 1.697094808582805}
{70., 1.703277411826668}
{70.5, 1.7014768760978374}
{71., 1.6947622757618404}
{71.5, 1.6952871747922285}
{72., 1.7017890347802385}
{72.5, 1.701888043287996}
{73., 1.6951707315257583}
{73.5, 1.693859418724882}
{74., 1.7001464015166676}
{74.5, 1.7021009547469985}
{75., 1.695905079732451}
{75.5, 1.692860270941451}
{76., 1.6984411971991678}
{76.5, 1.7020494097758965}
{77., 1.696844593434806}
{77.5, 1.6923099401779371}
{78., 1.6967106570175114}
{78.5, 1.7016856031328529}
{79., 1.697849747291663}
{79.5, 1.6921956075521787}
{80., 1.6951122216222458}
{80.5, 1.7010060175462383}
{81., 1.6988476030254538}
{81.5, 1.6924996073933658}
{82., 1.6936875256908022}
{82.5, 1.7000609450633122}
{83., 1.6996880135458758}
{83.5, 1.693182946119042}
{84., 1.692537090476064}
{84.5, 1.698868502411421}
{85., 1.700303119157629}
{85.5, 1.694125919480518}
{86., 1.6917273304033795}
{86.5, 1.6975130251303834}
{87., 1.700636746754089}
{87.5, 1.6952686338748313}
{88., 1.691309762113963}
{88.5, 1.6960972753046426}
{89., 1.7006394749755285}
{89.5, 1.696490615754878}
{90., 1.6912934876702208}
{90.5, 1.6946801683950676}
{91., 1.7003003762038391}
{91.5, 1.697672850914196}
{92., 1.691658124676437}
{92.5, 1.693408635369479}
{93., 1.6996165245753225}
{93.5, 1.6987436445550306}
{94., 1.6923607833002912}
{94.5, 1.69234242351662}
{95., 1.698679809643065}
{95.5, 1.6995793638402703}
{96., 1.6933698977897633}
{96.5, 1.6915589733660858}
{97., 1.6975069080303127}
{97.5, 1.7001207445396291}
{98., 1.6945482464669301}
{98.5, 1.6911199901856442}
{99., 1.6962127960301263}
{99.5, 1.7003269093609412}
{100., 1.6958335167197245}
{100.5, 1.6910562169561827}
{101., 1.6949072821248037}
{101.5, 1.700175958633666}
{102., 1.6971222265550956}
{102.5, 1.691370375696506}
{103., 1.6936504744116587}
{103.5, 1.6996908118454992}
{104., 1.6982790984412204}
{104.5, 1.6920440563598267}
{105., 1.6925679433177487}
{105.5, 1.6988842929834602}
{106., 1.6992388542654377}
{106.5, 1.6929900334532637}
{107., 1.6917414015244199}
{107.5, 1.6978238069554665}
{108., 1.699925221058799}
{108.5, 1.6941562341575074}
{109., 1.6912384582734266}
{109.5, 1.6966241198906253}
{110., 1.700283272908977}
{110.5, 1.6954585654029972}
{111., 1.691092633999788}
{111.5, 1.6953227791709433}
{112., 1.7002767663145013}
{112.5, 1.6967527863630947}
{113., 1.6913158755108602}
{113.5, 1.694076757662454}
{114., 1.6998997200859005}
{114.5, 1.6979868200273813}
{115., 1.691878555141017}
{115.5, 1.6929654271546208}
{116., 1.6992027069211386}
{116.5, 1.699039010599145}
{117., 1.6927557956440478}
{117.5, 1.6920682886054759}
{118., 1.6982515355903192}
{118.5, 1.6998218534777139}
{119., 1.693887483755252}
{119.5, 1.6914649381908133}
{120., 1.6970765309423395}
{120.5, 1.7002818414797376}
{121., 1.695140410805628}
{121.5, 1.6912063244359354}
{122., 1.6958112729939863}
{122.5, 1.7003855078929404}
{123., 1.6964561273635779}
{123.5, 1.6913088576125035}
{124., 1.6945565891468257}
{124.5, 1.7001274129047164}
{125., 1.6977276868253033}
{125.5, 1.691776716221208}
{126., 1.6933790339522563}
{126.5, 1.699546082104046}
{127., 1.698824463240915}
{127.5, 1.6925798249889683}
