{0., 2.8853900817780302}
{0.5, 2.8807222905891194}
{1., 2.8428144683897716}
{1.5, 2.7969349687839067}
{2., 2.788894624284061}
{2.5, 2.765638824425827}
{3., 2.6938930145914846}
{3.5, 2.6488398826071817}
{4., 2.645436744079234}
{4.5, 2.6082229677887883}
{5., 2.5422213132716944}
{5.5, 2.5162970816998245}
{6., 2.5124200223917494}
{6.5, 2.469529454333654}
{7., 2.4197637844436164}
{7.5, 2.408722425685095}
{8., 2.4001538446645525}
{8.5, 2.3579159093630144}
{9., 2.324369159566951}
{9.5, 2.3214378096410204}
{10., 2.307180704036101}
{10.5, 2.2694800313880443}
{11., 2.249308657731103}
{11.5, 2.2490988336610496}
{12., 2.230215401894517}
{12.5, 2.199110443733221}
{13., 2.188979081090914}
{13.5, 2.1878791863311413}
{14., 2.166317521953962}
{14.5, 2.1426248130111576}
{15., 2.1392616467004704}
{15.5, 2.1352431874028417}
{16., 2.113144698190928}
{16.5, 2.09679941207568}
{17., 2.0971901457658024}
{17.5, 2.089568149648052}
{18., 2.068851356390281}
{18.5, 2.059219071771099}
{19., 2.06073664659704}
{19.5, 2.0498114847340316}
{20., 2.032019947780716}
{20.5, 2.027957841573625}
{21., 2.028491224478646}
{21.5, 2.015251795535675}
{22., 2.001439947554447}
{22.5, 2.001422457691584}
{23., 1.9996025924856475}
{23.5, 1.9854142271619315}
{24., 1.9761172944399878}
{24.5, 1.9783487822022483}
{25., 1.9735949314390688}
{25.5, 1.9598706178399532}
{26., 1.9551347426557069}
{26.5, 1.9577510306208108}
{27., 1.9501560922543404}
{27.5, 1.9382930250513657}
{28., 1.93753286449726}
{28.5, 1.9389360075425965}
{29., 1.9292539301342257}
{29.5, 1.9203367789339363}
{30., 1.9224598369420225}
{30.5, 1.9215227742129264}
{31., 1.9108893000824008}
{31.5, 1.9056246577275688}
{32., 1.9090779523049983}
{32.5, 1.9053393273713963}
{33., 1.8951118307791088}
{33.5, 1.8935681272121077}
{34., 1.8967606636440133}
{34.5, 1.8903941732135356}
{35., 1.881944533928995}
{35.5, 1.8835403529654258}
{36., 1.8850732871316724}
{36.5, 1.8768966971534922}
{37., 1.8712605332145915}
{37.5, 1.8748565675929516}
{38., 1.8738435938588893}
{38.5, 1.8650758551266255}
{39., 1.8628088683377646}
{39.5, 1.866887045177586}
{40., 1.8631194284169441}
{40.5, 1.8551504462104278}
{41., 1.8561081528686856}
{41.5, 1.8591824688119734}
{42., 1.8530932632215058}
{42.5, 1.8471998982966276}
{43., 1.85056659250217}
{43.5, 1.8515022538841595}
{44., 1.8440753218960109}
{44.5, 1.8411431290185116}
{45., 1.8455896460706884}
{45.5, 1.8438132878843652}
{46., 1.8364109289847397}
{46.5, 1.8366266408715808}
{47., 1.8406885579135794}
{47.5, 1.8363169239982788}
{48., 1.8303252179730425}
{48.5, 1.8331994383737413}
{49., 1.8355617059471818}
{49.5, 1.8293706130296659}
{50., 1.8258614688413024}
{50.5, 1.8303027633126205}
{51., 1.8301149006219917}
{51.5, 1.823333853227965}
{52., 1.8228030542956377}
{52.5, 1.8274135187836222}
{53., 1.8245161929018798}
{53.5, 1.8185324717854154}
{54., 1.820792852789848}
{54.5, 1.8241636450531555}
{55., 1.8190964997742751}
{55.5, 1.8151253386894397}
{56., 1.8193181055347227}
{56.5, 1.8204099089176826}
{57., 1.814255605919293}
{57.5, 1.8130213101850765}
{58., 1.8178663938032393}
{58.5, 1.8162572840052102}
{59., 1.810346747259144}
{59.5, 1.8119379193167093}
{60., 1.8160060489553957}
{60.5, 1.8119967363961904}
{61., 1.8076335826036503}
{61.5, 1.8114318215252954}
{62., 1.8135468383712805}
{62.5, 1.8080263672325505}
{63., 1.8061341674278282}
{63.5, 1.810990104966346}
{64., 1.8105050808738807}
{64.5, 1.804734791551208}
{65., 1.8056299972710144}
{65.5, 1.8101553214186277}
{66., 1.807135166076766}
{66.5, 1.8024653473114474}
{67., 1.8057535185866}
{67.5, 1.8086863216091595}
{68., 1.8038264225959475}
{68.5, 1.8013185421566411}
{69., 1.806020769591124}
{69.5, 1.8065243987128166}
{70., 1.800971690181409}
{70.5, 1.8011504768528304}
{71., 1.805943027952412}
{71.5, 1.8038634715377562}
{72., 1.7989584981492617}
{72.5, 1.801665638633413}
{73., 1.8052328111126048}
{73.5, 1.8010574235621815}
{74., 1.7979846184698944}
{74.5, 1.802409225682077}
{75., 1.80378534539381}
{75.5, 1.7985046922238763}
{76., 1.7979900191086546}
{76.5, 1.802881488153048}
{77., 1.8017005201847018}
{77.5, 1.7966449750000026}
{78., 1.7987174467992775}
{78.5, 1.8027675697356986}
{79., 1.799283842436965}
{79.5, 1.7957176521154525}
{80., 1.7997492567178472}
{80.5, 1.8018875045007827}
{81., 1.7969687378058563}
{81.5, 1.795754368880086}
{82., 1.8006339942112295}
{82.5, 1.800287579317121}
{83., 1.795195166970756}
{83.5, 1.796569790479566}
{84., 1.8009986048520883}
{84.5, 1.7982173915639963}
{85., 1.7942324423549039}
{85.5, 1.7977828327969303}
{86., 1.8005865071358595}
{86.5, 1.7960863623192553}
{87., 1.7942017627659619}
{87.5, 1.7989529411497958}
{88., 1.7994021876176092}
{88.5, 1.7943428278692273}
{89., 1.7950029661235432}
{89.5, 1.7996908542453753}
{90., 1.797633959173858}
{90.5, 1.7933057084086577}
{91., 1.7962939660413135}
{91.5, 1.7996854196420582}
{92., 1.7956604570391845}
{92.5, 1.7931568231311168}
{93., 1.7976667421519923}
{93.5, 1.798859973003514}
{94., 1.7939256612855257}
{94.5, 1.793856581843213}
{95., 1.798700274555689}
{95.5, 1.7973700640193182}
{96., 1.7927762560392018}
{96.5, 1.7951502808437114}
{97., 1.7990365905291936}
{97.5, 1.7955447858975795}
{98., 1.7924786640146553}
{98.5, 1.7966478655366953}
{99., 1.798548099603347}
{99.5, 1.7938037353635174}
{100., 1.7930378575681196}
{100.5, 1.7978991601422076}
{101., 1.797318066360294}
{101.5, 1.792536052940974}
{102., 1.7942620514421317}
{102.5, 1.7985262561699762}
{103., 1.7956413144332748}
{103.5, 1.7920564257976324}
{104., 1.795815481744884}
{104.5, 1.798356365781773}
{105., 1.793892109274955}
{105.5, 1.7924502802023135}
{106., 1.797220060926709}
{106.5, 1.7973929325290972}
{107., 1.7925105915262503}
{107.5, 1.7935665884040617}
{108., 1.798096435707424}
{108.5, 1.79586622626074}
{109., 1.7918410716526991}
{109.5, 1.795107513075672}
{110., 1.7982152754636656}
{110.5, 1.7941325946117472}
{111., 1.7920290737527824}
{111.5, 1.796620851285328}
{112., 1.7975169668714814}
{112.5, 1.79265404435451}
{113., 1.793005684599435}
{113.5, 1.7977152197187447}
{114., 1.796161567354573}
{114.5, 1.791793978766636}
{115., 1.7944882926841093}
{115.5, 1.7980990100934284}
{116., 1.7944790517761293}
{116.5, 1.7917567808177273}
{117., 1.7960703939503424}
{117.5, 1.7976557354197937}
{118., 1.7929160488899916}
{118.5, 1.7925496221232833}
{119., 1.7973428956639228}
{119.5, 1.7964881277402025}
{120., 1.7918807352820294}
{120.5, 1.7939361521744195}
{121., 1.7979780691915774}
{121.5, 1.7948776844329628}
{122., 1.7916138905498589}
{122.5, 1.7955436772813687}
{123., 1.7977817967174068}
{123.5, 1.7932702517587769}
{124., 1.7921834569643331}
{124.5, 1.7969681222013905}
{125., 1.7968144963327033}
{125.5, 1.7920751632607688}
{126., 1.7934408368679842}
{126.5, 1.7978332426704857}
{127., 1.7953121800815424}
{127.5, 1.7915803235164551}
{128., 1.7950357291946188}
{128.5, 1.7978916525377784}
{129., 1.7936914367922507}
{129.5, 1.7919188995708093}
{130., 1.7965783413081917}
{130.5, 1.7971331958704995}
{131., 1.792338024525485}
{131.5, 1.7930031287348762}
