{0., 2.8853900817780302}
{0.5, 2.8807978364266704}
{1., 2.8446843526431196}
{1.5, 2.8044220939428772}
{2., 2.799036834188599}
{2.5, 2.7698846140355533}
{3., 2.7008870195598345}
{3.5, 2.6685005934219572}
{4., 2.6640802304049322}
{4.5, 2.615155958495613}
{5., 2.5576476451720174}
{5.5, 2.54582932000403}
{6., 2.5321224541988974}
{6.5, 2.4793780421874447}
{7., 2.444693679886437}
{7.5, 2.4425567433631423}
{8., 2.4172701627581494}
{8.5, 2.372749928506119}
{9., 2.357516576076107}
{9.5, 2.3540570345639247}
{10., 2.3220625865499387}
{10.5, 2.291148457156889}
{11., 2.287541528430771}
{11.5, 2.2771031437997165}
{12., 2.245267056386464}
{12.5, 2.2282389763010855}
{13., 2.2281570762789014}
{13.5, 2.210500562657861}
{14., 2.1843712694058928}
{14.5, 2.178197762122137}
{15., 2.17550451712728}
{15.5, 2.153939676839201}
{16., 2.1364266257441815}
{16.5, 2.136288040841041}
{17., 2.1280720890932616}
{17.5, 2.107021640433002}
{18., 2.0983927429474027}
{18.5, 2.099174539140229}
{19., 2.085796007133328}
{19.5, 2.0690008141239544}
{20., 2.0672403238331056}
{20.5, 2.064991961976831}
{21., 2.049091860950707}
{21.5, 2.0386455341255267}
{22., 2.0402553624418163}
{22.5, 2.033291125543119}
{23., 2.0182175714487838}
{23.5, 2.0142891339842284}
{24., 2.0154293633959}
{24.5, 2.004492352044312}
{25., 1.9931483696358843}
{25.5, 1.9939937115992015}
{26., 1.991802607176893}
{26.5, 1.9792374064238172}
{27., 1.9732521663722997}
{27.5, 1.9758152465463745}
{28., 1.9693898939722994}
{28.5, 1.9581073543375638}
{29., 1.957363195046779}
{29.5, 1.9584010206402542}
{30., 1.9488213598090804}
{30.5, 1.9412817099009616}
{31., 1.9438189735963562}
{31.5, 1.9412553938364947}
{32., 1.930894595687486}
{32.5, 1.9282393144866439}
{33., 1.9311256333213571}
{33.5, 1.9247272088826133}
{34., 1.9163041597372388}
{34.5, 1.9178736819287927}
{35., 1.9183496031529401}
{35.5, 1.909594890267884}
{36., 1.90516042858706}
{36.5, 1.9086626625272516}
{37., 1.905364718286612}
{37.5, 1.8967989874028175}
{38., 1.8968329830635964}
{38.5, 1.8994131251641604}
{39., 1.8927921402864092}
{39.5, 1.886937021136856}
{40., 1.890102678676017}
{40.5, 1.889595422445348}
{41., 1.8815982054015095}
{41.5, 1.8798976723880447}
{42., 1.8836371724505954}
{42.5, 1.879414531796038}
{43., 1.87267388191287}
{43.5, 1.8748111559649001}
{44., 1.8765205461446102}
{44.5, 1.8697425869225295}
{45., 1.866357816102345}
{45.5, 1.8704318230648265}
{46., 1.868585663909597}
{46.5, 1.8615794252816762}
{47., 1.8622719002812453}
{47.5, 1.865565473754018}
{48., 1.8604186483549239}
{48.5, 1.855703053844533}
{49., 1.8593192655482103}
{49.5, 1.859715515119791}
{50., 1.8530663705664074}
{50.5, 1.852120992202849}
{51., 1.8562955060895274}
{51.5, 1.8530858123218468}
{52., 1.8474467337850558}
{52.5, 1.8500757574795563}
{53., 1.8522850265391235}
{53.5, 1.8465248476704148}
{54., 1.84399959029972}
{54.5, 1.8483749789636386}
{55., 1.8471582858299849}
{55.5, 1.841136132490501}
{56., 1.8423878377598828}
{56.5, 1.8459509387364}
{57., 1.8415431146024106}
{57.5, 1.8376617674742453}
{58., 1.8416186606423857}
{58.5, 1.842312907234911}
{59., 1.8364578447878126}
{59.5, 1.8361598430723178}
{60., 1.8405023977512682}
{60.5, 1.8377051379154925}
{61., 1.8328541533952838}
{61.5, 1.8358780284592298}
{62., 1.8382181123266768}
{62.5, 1.8330059207423837}
{63., 1.83118571699882}
{63.5, 1.835703978289381}
{64., 1.8346864209814826}
{64.5, 1.8293290678613134}
{65., 1.8310639599763612}
{65.5, 1.834642433694638}
{66., 1.8305400870239876}
{66.5, 1.8273474312112292}
{67., 1.831511184483925}
{67.5, 1.832210880346373}
{68., 1.826835041429797}
{68.5, 1.8270890050730006}
{69., 1.831432115815442}
{69.5, 1.8287604350906053}
{70., 1.8245142134440622}
{70.5, 1.8278659669911748}
{71., 1.830077144279052}
{71.5, 1.825176134335512}
{72., 1.8239292949415402}
{72.5, 1.8285201669176727}
{73., 1.827420120665264}
{73.5, 1.8225399421864565}
{74., 1.824695320843068}
{74.5, 1.828144074262653}
{75., 1.8241680341308024}
{75.5, 1.8215173928073123}
{76., 1.8258697614399635}
{76.5, 1.8263656967054864}
{77., 1.8213132609399079}
{77.5, 1.8220657499391193}
{78., 1.8263118664333882}
{78.5, 1.8235553839613943}
{79., 1.8198076507071992}
{79.5, 1.8234138583362047}
{80., 1.8254273139519066}
{80.5, 1.8206904001213764}
{81., 1.8199475037864652}
{81.5, 1.8245374955491045}
{82., 1.8232369222985294}
{82.5, 1.818727010896014}
{83., 1.8212547118913531}
{83.5, 1.8244867547043926}
{84., 1.8204637502408212}
{84.5, 1.8183399011491717}
{85., 1.822760484890941}
{85.5, 1.8230181710484545}
{86., 1.8182026361157053}
{86.5, 1.8193751172584909}
{87., 1.8234771715845226}
{87.5, 1.8205685880605347}
{88., 1.8172416896706678}
{88.5, 1.8210678621606162}
{89., 1.8227687216673145}
{89.5, 1.8180910791569416}
{90., 1.8178217184746117}
{90.5, 1.8223491193715868}
{91., 1.8208019421134316}
{91.5, 1.8166207908007501}
{92., 1.8194656325583485}
{92.5, 1.8224218721433498}
{93., 1.8183417022463226}
{93.5, 1.8166484958541889}
{94., 1.821144469173907}
{94.5, 1.8210614527056705}
{95., 1.8164340416492775}
{95.5, 1.8180042992816938}
{96., 1.8219099478920429}
{96.5, 1.8188152375753261}
{97., 1.8158609520489852}
{97.5, 1.8198939786279107}
{98., 1.8212467129879908}
{98.5, 1.8166191032609635}
{99., 1.816779245056083}
{99.5, 1.8212184683229786}
{100., 1.8193647340135388}
{100.5, 1.8154740356620938}
{101., 1.8186061102702866}
{101.5, 1.821272424728146}
{102., 1.8171143656317046}
{102.5, 1.815827904453454}
{103., 1.8203728780164088}
{103.5, 1.8199275559365704}
{104., 1.815461833000314}
{104.5, 1.8174077916437166}
{105., 1.8210856942723797}
{105.5, 1.817759106961911}
{106., 1.815191541139118}
{106.5, 1.8193632792000494}
{107., 1.8203794761132066}
{107.5, 1.8157869805297413}
{108., 1.8163560189071193}
{108.5, 1.8206749303431744}
{109., 1.8185078416798175}
{109.5, 1.814898437695096}
{110., 1.8182871668193683}
{110.5, 1.8206445529144335}
{111., 1.8163627085526575}
{111.5, 1.8155041400082659}
{112., 1.8200313559024794}
{112.5, 1.819246210518729}
{113., 1.814949257520075}
{113.5, 1.8172383011209812}
{114., 1.8206668855881671}
{114.5, 1.8171053975621079}
{115., 1.814917979165995}
{115.5, 1.819192806125602}
