{0., 2.8853900817780302}
{0.5, 2.880082482422094}
{1., 2.827101155068796}
{1.5, 2.7235147239487354}
{2., 2.6449602242636567}
{2.5, 2.627659531448272}
{3., 2.6175156511837656}
{3.5, 2.54150085728654}
{4., 2.434376820660857}
{4.5, 2.3692738272074694}
{5., 2.358969003819193}
{5.5, 2.350303164672667}
{6., 2.2922654835903273}
{6.5, 2.215923643133363}
{7., 2.1723297476111045}
{7.5, 2.167902938539463}
{8., 2.161239102573388}
{8.5, 2.118211561259348}
{9., 2.063597532923239}
{9.5, 2.034090987709163}
{10., 2.0333306850947377}
{10.5, 2.0283116526780987}
{11., 1.9951819485459223}
{11.5, 1.9542606760585879}
{12., 1.9337578759824496}
{12.5, 1.9354646644143991}
{13., 1.9316690465146547}
{13.5, 1.9049725946084326}
{14., 1.872928286917909}
{14.5, 1.858545817522599}
{15., 1.8620753461737451}
{15.5, 1.8590959877096445}
{16., 1.8366026236424355}
{16.5, 1.810608198317519}
{17., 1.8007902323386218}
{17.5, 1.8057353755374128}
{18., 1.8031664233125926}
{18.5, 1.7834490554409204}
{19., 1.7618395608751043}
{19.5, 1.7556987763234422}
{20., 1.7617501574771006}
{20.5, 1.759205692335025}
{21., 1.741287898030758}
{21.5, 1.7231547634845144}
{22., 1.720145347555361}
{22.5, 1.7269733051947482}
{23., 1.7240933538347973}
{23.5, 1.7073716414552833}
{24., 1.6922032119346286}
{24.5, 1.6919924840136007}
{25., 1.6992350976156392}
{25.5, 1.6956824694053434}
{26., 1.6798243174485328}
{26.5, 1.6673959336939632}
{27., 1.6696691129923922}
{27.5, 1.6769367583738348}
{28., 1.6724559098069034}
{28.5, 1.657333455665756}
{29., 1.6475652180534306}
{29.5, 1.651992795067213}
{30., 1.6588925080054002}
{30.5, 1.653312889863363}
{31., 1.6389487738466704}
{31.5, 1.631829924606211}
{32., 1.6380518643687325}
{32.5, 1.644188695531468}
{33., 1.6374316774554742}
{33.5, 1.6239692210749563}
{34., 1.6194912535220183}
{34.5, 1.6270977456283195}
{35., 1.63211201217261}
{35.5, 1.6241959221265954}
{36., 1.6118607455788831}
{36.5, 1.6099749754695245}
{37., 1.618513321499362}
{37.5, 1.6221015026289924}
{38., 1.6131446145883268}
{38.5, 1.6021968372254831}
{39., 1.6027934634913938}
{39.5, 1.6117794097458187}
{40., 1.6137167286642433}
{40.5, 1.6039293913378612}
{41., 1.594638554652058}
{41.5, 1.5975187479107884}
{42., 1.606469271556207}
{42.5, 1.6066149912547991}
{43., 1.5962799783433013}
{43.5, 1.5888832410675577}
{44., 1.5937752466498485}
{44.5, 1.6022307156115816}
{45., 1.6005365734689099}
{45.5, 1.5899957142119763}
{46., 1.5846735810401884}
{46.5, 1.591228139551513}
{47., 1.5987722156737472}
{47.5, 1.5952818251229282}
{48., 1.5848984775813788}
{48.5, 1.58178026227773}
{49., 1.589588528110645}
{49.5, 1.5958673973684516}
{50., 1.5907056933651216}
{50.5, 1.5808649357259834}
{51., 1.579985064965538}
{51.5, 1.5886176525263165}
{52., 1.5933302374907288}
{52.5, 1.5867045574776768}
{53., 1.5777926920615242}
{53.5, 1.5790866037523252}
{54., 1.5880903482319693}
{54.5, 1.5910239614726664}
{55., 1.5832233825123594}
{55.5, 1.5755888964606073}
{56., 1.5789015046600707}
{56.5, 1.5878062988046693}
{57., 1.588858280399362}
{57.5, 1.5802336287212726}
{58., 1.5741608767388553}
{58.5, 1.5792539170030255}
{59., 1.5876308640126982}
{59.5, 1.58677076711767}
{60., 1.5777024679779734}
{60.5, 1.5734167951718931}
{61., 1.5799875305334568}
{61.5, 1.5874553278355144}
{62., 1.5847270903294246}
{62.5, 1.5756069903838932}
{63., 1.5732738448865093}
{63.5, 1.580977834883627}
{64., 1.5871858647682593}
{64.5, 1.5827271549286803}
{65., 1.5739767565271285}
{65.5, 1.5736418517709356}
{66., 1.5820829418447504}
{66.5, 1.5867513753426463}
{67., 1.5807901447252628}
{67.5, 1.5728040065849735}
{68., 1.574430758930437}
{68.5, 1.5831718572647802}
{69., 1.5861169598378682}
{69.5, 1.5789571107036457}
{70., 1.572069564125352}
{70.5, 1.57555026255893}
{71., 1.5841843240631814}
{71.5, 1.5852713391446063}
{72., 1.577232174563445}
{72.5, 1.5717657051209033}
{73., 1.5769124526634164}
{73.5, 1.585029446398851}
{74., 1.5842294122102685}
{74.5, 1.5756922715603408}
{75., 1.5718803193766782}
{75.5, 1.5784247299225553}
{76., 1.5856289350222421}
{76.5, 1.583010344216286}
{77., 1.5743854784564975}
{77.5, 1.572379515901356}
{78., 1.5799756235067113}
{78.5, 1.5859560462569804}
{79., 1.581654811808009}
{79.5, 1.5733325617906577}
{80., 1.5732225665273798}
{80.5, 1.5814939338055418}
{81., 1.5859888298029154}
{81.5, 1.5802101352067552}
{82., 1.5725719212575473}
{82.5, 1.5743552338837306}
{83., 1.5829202116660668}
{83.5, 1.585715861005451}
{84., 1.5787225736168096}
{84.5, 1.572147768904756}
{85., 1.575715592626668}
{85.5, 1.5841527559216466}
{86., 1.585148613757239}
{86.5, 1.5772873241108023}
{87., 1.5720693178458096}
{87.5, 1.5772271103279163}
{88., 1.5851451192442643}
{88.5, 1.5843080075126417}
{89., 1.5759510208640848}
{89.5, 1.5723285815326142}
{90., 1.5788193052920607}
{90.5, 1.5858642705085035}
{91., 1.583231010019396}
{91.5, 1.574757911631541}
{92., 1.5729153334658261}
{92.5, 1.5804369012689357}
{93., 1.586279202842113}
{93.5, 1.581965260973563}
{94., 1.5737957445744857}
{94.5, 1.573795317385862}
{95., 1.5819884496050716}
{95.5, 1.5863569605530592}
{96., 1.580588955869482}
{96.5, 1.5731036160485128}
{97., 1.5749326078422983}
{97.5, 1.5833945126033206}
{98., 1.5861048159455913}
{98.5, 1.5791615487984147}
{99., 1.572696120335134}
{99.5, 1.5762778041661716}
{100., 1.5846263935799783}
{100.5, 1.5855407800528862}
{101., 1.5777293592268273}
{101.5, 1.572609879763906}
{102., 1.5777729782382601}
{102.5, 1.5856096650999065}
{103., 1.5846995345136639}
{103.5, 1.5763943519430492}
{104., 1.5728526115664083}
{104.5, 1.5793458934006572}
{105., 1.5862933988875187}
{105.5, 1.5836179603726475}
{106., 1.575215672572425}
{106.5, 1.5734120374402967}
{107., 1.5809090995746755}
{107.5, 1.5866677528728412}
{108., 1.5823508716915202}
{108.5, 1.5742339220162984}
{109., 1.574265135024517}
{109.5, 1.5824121435328393}
{110., 1.5867183857294112}
{110.5, 1.5809541480005165}
{111., 1.573502864792408}
{111.5, 1.5753744047813636}
{112., 1.5838006511040468}
{112.5, 1.5864422827453708}
{113., 1.5794882700586481}
{113.5, 1.5730767578288456}
{114., 1.5766873300471262}
{114.5, 1.5849787210419666}
{115., 1.5858588655949828}
{115.5, 1.5780550642683004}
{116., 1.572973204903878}
{116.5, 1.5781327222784403}
{117., 1.5859143485350002}
{117.5, 1.5849884738741853}
{118., 1.576693831785798}
{118.5, 1.5731890359554768}
{119., 1.5796567033542188}
{119.5, 1.5865793008558744}
{120., 1.5838728502999273}
{120.5, 1.5754749368180985}
{121., 1.5737177097572745}
{121.5, 1.5812021422219917}
{122., 1.586926670333423}
{122.5, 1.5825730332882197}
{123., 1.574479624975865}
{123.5, 1.574536146913203}
{124., 1.5826746187681566}
{124.5, 1.586944653803359}
{125., 1.5811566500497796}
{125.5, 1.573740135740492}
{126., 1.5756117099123983}
{126.5, 1.5840117705285537}
{127., 1.5866371069209115}
{127.5, 1.5796889991709007}
{128., 1.573287649575263}
{128.5, 1.5768915402991062}
{129., 1.5851727690733757}
{129.5, 1.5860206573091673}
{130., 1.5782167509131928}
{130.5, 1.5731531702992516}
{131., 1.578320942948077}
{131.5, 1.5860955512988963}
{132., 1.5851296348963622}
{132.5, 1.5768364668684551}
{133., 1.573348303476343}
{133.5, 1.5798345311711444}
{134., 1.586726770550818}
{134.5, 1.5840002347893511}
{135., 1.575617826699953}
{135.5, 1.5738590414616485}
{136., 1.581348736823601}
{136.5, 1.5870468603632861}
{137., 1.5826913831433025}
{137.5, 1.5746061376308658}
{138., 1.574666293637477}
{138.5, 1.5827943480991538}
{139., 1.5870480122506465}
{139.5, 1.5812647535771303}
{140., 1.5738412405082678}
{140.5, 1.5757311761672248}
{141., 1.5841313132632318}
{141.5, 1.5867276814150217}
{142., 1.5797646539481311}
{142.5, 1.573377894338164}
{143., 1.5770053228965488}
{143.5, 1.585273657195028}
{144., 1.586105514508206}
{144.5, 1.5782944869057642}
{145., 1.5732418209195922}
{145.5, 1.578419946393998}
{146., 1.5861676207798174}
{146.5, 1.585206680421511}
{147., 1.5769170296571469}
{147.5, 1.5734307408880004}
{148., 1.5799055083757239}
{148.5, 1.5867899988850969}
{149., 1.584067837501145}
{149.5, 1.5756728635447834}
{150., 1.57393786775424}
{150.5, 1.5814151381699721}
{151., 1.5871129051583721}
{151.5, 1.5827380814869527}
{152., 1.5746498226552816}
{152.5, 1.5747345485225854}
{153., 1.5828680357324578}
{153.5, 1.5871056057451605}
{154., 1.5812959627404868}
{154.5, 1.573893310215461}
{155., 1.575786684179801}
{155.5, 1.5841765169486537}
{156., 1.5867747261055647}
{156.5, 1.5798118295814292}
{157., 1.5734284194975197}
{157.5, 1.5770450520297636}
{158., 1.5853132873145048}
{158.5, 1.5861359222486882}
{159., 1.5783253235395882}
{159.5, 1.5732785193793102}
{160., 1.578456224538693}
{160.5, 1.586215348136564}
{161., 1.5852257434694237}
{161.5, 1.5769315375915292}
{162., 1.5734587194577536}
{162.5, 1.5799556454049468}
{163., 1.586825253724808}
{163.5, 1.5840824127718607}
{164., 1.575703767204425}
{164.5, 1.5739593365745335}
{165., 1.5814489562202452}
{165.5, 1.587129911810012}
{166., 1.582763241727287}
{166.5, 1.5746771812713773}
{167., 1.574758048756455}
{167.5, 1.5828850299071986}
{168., 1.5871185496580988}
{168.5, 1.581319702332691}
{169., 1.573904701369694}
{169.5, 1.5758135669447157}
{170., 1.5842103891764945}
{170.5, 1.5867859321338817}
{171., 1.5798118371486707}
{171.5, 1.573436889021419}
{172., 1.5770783058022058}
{172.5, 1.5853393272580547}
{173., 1.5861536503917564}
{173.5, 1.578336674743408}
{174., 1.5732967602929429}
{174.5, 1.5784852125995181}
{175., 1.5862235786983723}
{175.5, 1.5852428411046011}
{176., 1.5769517108135875}
{176.5, 1.5734794247288102}
{177., 1.5799633466800027}
{177.5, 1.5868358402022178}
{178., 1.5840966062452992}
{178.5, 1.5757015292757603}
{179., 1.5739832044810662}
{179.5, 1.5814623621405377}
{180., 1.5871461673387413}
{180.5, 1.5827642367697892}
{181., 1.5746742287540694}
{181.5, 1.574778934276091}
{182., 1.5829133032420113}
{182.5, 1.587134454900197}
{183., 1.581311209592934}
{183.5, 1.5739147208053583}
{184., 1.5758300491363264}
{184.5, 1.5842195221306514}
{185., 1.5867998187770698}
{185.5, 1.5798210565941015}
{186., 1.5734534523122345}
{186.5, 1.577084377493999}
{187., 1.5853418395833396}
{187.5, 1.5861544047712375}
{188., 1.578339645567254}
{188.5, 1.5733032929697883}
{189., 1.5784883910272962}
{189.5, 1.586241133155317}
{190., 1.585236412594678}
{190.5, 1.5769385893765322}
{191., 1.5734820760744523}
{191.5, 1.5799845800552048}
{192., 1.5868497761517477}
{192.5, 1.584088451287403}
{193., 1.575710358031452}
{193.5, 1.5739812189909457}
{194., 1.581477450288856}
{194.5, 1.587145607153539}
{195., 1.5827666723363771}
{195.5, 1.5746828319923285}
{196., 1.5747798913489703}
{196.5, 1.5829099119829872}
{197., 1.5871292802352683}
{197.5, 1.5813190302819415}
{198., 1.5739116170296958}
{198.5, 1.5758356268656644}
{199., 1.5842326697485167}
{199.5, 1.5867924900396213}
{200., 1.5798093148858179}
{200.5, 1.5734450827919961}
{201., 1.5770996868267035}
{201.5, 1.5853572668120672}
{202., 1.5861561864283027}
{202.5, 1.5783334103122715}
{203., 1.5733061267541655}
{203.5, 1.578504425837513}
{204., 1.5862370646378767}
{204.5, 1.5852430508726751}
{205., 1.5769478143290976}
{205.5, 1.5734911293739287}
{206., 1.579982534371444}
{206.5, 1.586848018973623}
{207., 1.5840917064818476}
{207.5, 1.5756978991449404}
{208., 1.5739952791648262}
{208.5, 1.5814839092999669}
{209., 1.587155776824398}
{209.5, 1.5827555392586636}
{210., 1.5746735523208084}
{210.5, 1.5747919546668308}
{211., 1.582929103385631}
{211.5, 1.587136875765192}
{212., 1.5813041561788617}
{212.5, 1.5739126096265463}
{213., 1.5758445422419445}
{213.5, 1.584234266951394}
{214., 1.586800028184249}
{214.5, 1.5798105850073347}
{215., 1.5734547529599379}
{215.5, 1.5770991028930585}
{216., 1.5853542514367693}
{216.5, 1.58615338797911}
{217., 1.5783337865242109}
{217.5, 1.573309136611251}
{218., 1.5785030313160417}
{218.5, 1.5862472620535892}
{219., 1.5852325432253611}
{219.5, 1.5769304406790787}
{220., 1.5734899358099301}
{220.5, 1.5799972659555943}
{221., 1.586857887921418}
{221.5, 1.5840790829468787}
{222., 1.5756985261903562}
{222.5, 1.5739898016113043}
{223., 1.581497756258714}
{223.5, 1.5871534191799284}
{224., 1.5827504164485382}
{224.5, 1.574680136664468}
{225., 1.5747880948963326}
{225.5, 1.5829231676377398}
{226., 1.5871303793558857}
{226.5, 1.581310786348434}
{227., 1.573910135585605}
{227.5, 1.5758449539568846}
{228., 1.5842415743012457}
{228.5, 1.5867891445370144}
{229., 1.579800792619776}
{229.5, 1.573442909821781}
{230., 1.5771096848629886}
{230.5, 1.5853699260857186}
{231., 1.5861476784796518}
{231.5, 1.5783187867475164}
{232., 1.5733040639563431}
{232.5, 1.578520819282468}
{233., 1.586246589824556}
{233.5, 1.5852332343921312}
{234., 1.5769379799836785}
{234.5, 1.5734915262759848}
{235., 1.5799985567301584}
{235.5, 1.5868498128560642}
{236., 1.5840848824761884}
{236.5, 1.575693643461006}
{237., 1.5740002449594521}
{237.5, 1.581493339739033}
{238., 1.5871542149505187}
{238.5, 1.5827481705758637}
{239., 1.5746656436040158}
{239.5, 1.5748010282128613}
{240., 1.582940858850495}
{240.5, 1.5871364777573596}
{241., 1.5812921115021876}
{241.5, 1.5739089425730115}
{242., 1.5758560471119656}
{242.5, 1.584246194876001}
{243., 1.5867964533745713}
{243.5, 1.5797971864133236}
{244., 1.5734516674094712}
{244.5, 1.5771135090011525}
{245., 1.585362373500574}
{245.5, 1.5861493678454832}
{246., 1.5783241294653987}
{246.5, 1.573311258170373}
{247., 1.5785160386803736}
{247.5, 1.586250084786494}
{248., 1.5852269944477393}
{248.5, 1.5769228943247406}
{249., 1.5734969678561481}
{249.5, 1.5800044237076127}
{250., 1.5868613288830464}
{250.5, 1.5840709955090722}
{251., 1.5756847216288676}
{251.5, 1.573998464515547}
{252., 1.5815115814579006}
{252.5, 1.5871571116685002}
{253., 1.5827378941739332}
{253.5, 1.57467140192049}
{254., 1.5747965612225843}
{254.5, 1.582937557946471}
{255., 1.5871319941838278}
{255.5, 1.5812968164083103}
{256., 1.5739110549968274}
{256.5, 1.5758523151700117}
{257., 1.5842448260182385}
{257.5, 1.5867860998194727}
{258., 1.5797948360378067}
{258.5, 1.5734429024440932}
{259., 1.5771164646842322}
{259.5, 1.5853777707036087}
{260., 1.5861387157665692}
{260.5, 1.5783050156022433}
{261., 1.573302823345137}
{261.5, 1.578530316267045}
