{0., 2.8853900817780302}
{0.5, 2.880964616852393}
{1., 2.848331654213717}
{1.5, 2.8180203354836233}
{2., 2.814677290947112}
{2.5, 2.775675470063436}
{3., 2.7182312609041106}
{3.5, 2.705598555706568}
{4., 2.68771684461397}
{4.5, 2.6285708587441525}
{5., 2.598088320764962}
{5.5, 2.594269673706898}
{6., 2.5528444095976877}
{6.5, 2.5094480675719812}
{7., 2.5039324767121114}
{7.5, 2.484860566099923}
{8., 2.4406607070507347}
{8.5, 2.424210077748705}
{9., 2.419823558423922}
{9.5, 2.3862571668712196}
{10., 2.359045551558596}
{10.5, 2.357381896942888}
{11., 2.339424803431717}
{11.5, 2.3081900793308785}
{12., 2.3002859717193527}
{12.5, 2.295081323985322}
{13., 2.268349219010501}
{13.5, 2.251646995152352}
{14., 2.2513670913849753}
{14.5, 2.234844562874186}
{15., 2.2126753986671117}
{15.5, 2.209547724196015}
{16., 2.2035466646411805}
{16.5, 2.1821046798122334}
{17., 2.1722150358070085}
{17.5, 2.172172071893123}
{18., 2.1570812919050635}
{18.5, 2.141319387651082}
{19., 2.1409086824942887}
{19.5, 2.1342548006280673}
{20., 2.1169980225241973}
{20.5, 2.111696297070454}
{21., 2.111320907409172}
{21.5, 2.097571881235854}
{22., 2.0866387603226473}
{22.5, 2.0877016681538256}
{23., 2.08048880845406}
{23.5, 2.066645048428356}
{24., 2.064578181300618}
{24.5, 2.0635454625010006}
{25., 2.0510441867164424}
{25.5, 2.043931357956561}
{26., 2.0456325341305037}
{26.5, 2.037997278313031}
{27., 2.0271099750228165}
{27.5, 2.027318110736313}
{28., 2.0253909974483184}
{28.5, 2.0141959367264484}
{29., 2.010163741128695}
{29.5, 2.0119372019270454}
{30., 2.0039325541286788}
{30.5, 1.9957534518083304}
{31., 1.9975018547986645}
{31.5, 1.9945693308637815}
{32., 1.9846994819569017}
{32.5, 1.9832702128547137}
{33., 1.9845511672438678}
{33.5, 1.9764018092542606}
{34., 1.9707690198390138}
{34.5, 1.973391649963233}
{35., 1.9693582090132071}
{35.5, 1.9610273236499431}
{36., 1.961672113130791}
{36.5, 1.962082560284374}
{37., 1.9540071392149974}
{37.5, 1.9508189023541584}
{38., 1.9536632872941988}
{38.5, 1.9486542434076766}
{39., 1.9420635147189573}
{39.5, 1.9442443378381211}
{40., 1.9434722738095427}
{40.5, 1.9358110319592918}
{41., 1.9348592603713524}
{41.5, 1.9373484706802597}
{42., 1.931535006743606}
{42.5, 1.9268811862929085}
{43., 1.9300185344231062}
{43.5, 1.927929697016855}
{44., 1.921112335021165}
{44.5, 1.922097456050941}
{45., 1.9237374174037267}
{45.5, 1.9174352237527494}
{46., 1.9148484767942713}
{46.5, 1.9182910847184127}
{47., 1.9149091301035024}
{47.5, 1.909339726051823}
{48., 1.9118194785860436}
{48.5, 1.9122355532298028}
{49., 1.905899968068464}
{49.5, 1.905337257038029}
{50., 1.908474429755664}
{50.5, 1.9039881482004193}
{51., 1.900023288876175}
{51.5, 1.903451945655961}
{52., 1.902418408605659}
{52.5, 1.8965772877443006}
{53., 1.897827131992913}
{53.5, 1.9001190586654764}
{54., 1.8948896329953149}
{54.5, 1.8927546925376242}
{55., 1.896515916769487}
{55.5, 1.8940369725433897}
{56., 1.8891840145503447}
{56.5, 1.8918826937565103}
{57., 1.89291264893115}
{57.5, 1.8874251786248015}
{58., 1.887184865288194}
{58.5, 1.8906352753497289}
{59., 1.886908661454167}
{59.5, 1.883472150434109}
{60., 1.8871053505922037}
{60.5, 1.8866283538495217}
{61., 1.8814283238874578}
{61.5, 1.8829200742196648}
{62., 1.8855242476796692}
{62.5, 1.8809365659355457}
{63., 1.879185740602471}
{63.5, 1.8831210272313368}
{64., 1.8811339673094383}
{64.5, 1.8767807586192404}
{65., 1.879640157730513}
{65.5, 1.8809821642710332}
{66., 1.8760219984449515}
{66.5, 1.8760553274230907}
{67., 1.879661561254515}
{67.5, 1.876353580978103}
{68., 1.8733268763939346}
{68.5, 1.8770485690516865}
{69., 1.876875299294701}
{69.5, 1.8721213047675669}
{70., 1.8738080549103935}
{70.5, 1.87653794186839}
{71., 1.8723043164838675}
{71.5, 1.8708884755767161}
{72., 1.8748820404433224}
{72.5, 1.8731688910474886}
{73., 1.8691904011093352}
{73.5, 1.8721790127619236}
{74., 1.8736173017687607}
{74.5, 1.8689929977051103}
{75., 1.869257125664646}
{75.5, 1.872916283883269}
{76., 1.86987106424673}
{76.5, 1.867135618449724}
{77., 1.8709285406364096}
{77.5, 1.8708463741327852}
{78., 1.8664136831854052}
{78.5, 1.8682545416317962}
{79., 1.8710102714932912}
{79.5, 1.8670164040066801}
{80., 1.8658404054669004}
{80.5, 1.8698586683949847}
{81., 1.8682469495213396}
{81.5, 1.8645605215747605}
{82., 1.8676614402641118}
{82.5, 1.8690926451201109}
{83., 1.8646924970538787}
{83.5, 1.8651686199604414}
{84., 1.8688026803290811}
{84.5, 1.8658763788402386}
{85., 1.863388339754671}
{85.5, 1.8672592595840833}
{86., 1.8671610129950584}
{86.5, 1.8629389509204684}
{87., 1.864932043458333}
{87.5, 1.8676559546524638}
{88., 1.8638082369990796}
{88.5, 1.8628406005563005}
{89., 1.8668660671922797}
{89.5, 1.8652466602531659}
{90., 1.861775344165394}
{90.5, 1.8649491604357977}
{91., 1.8663633164535316}
{91.5, 1.8621127297931177}
{92., 1.8627632554761222}
{92.5, 1.8663516378346705}
{93., 1.8634276265374674}
{93.5, 1.8611815651624166}
{94., 1.865053128368193}
{94.5, 1.8649349340519281}
{95., 1.8608733209377926}
{95.5, 1.863001411631163}
{96., 1.8656447133031877}
{96.5, 1.861831828876939}
{97., 1.8610760924926453}
{97.5, 1.8650795259489965}
{98., 1.8634301792473043}
{98.5, 1.860132790928491}
{99., 1.8633783918027484}
{99.5, 1.8647070817523361}
{100., 1.8605511743759522}
{100.5, 1.8613594926230954}
{101., 1.8648889781084088}
