{0., 0}
{0.5, 0.0006420335944855248}
{1., 0.005888228733487601}
{1.5, 0.011349554692829996}
{2., 0.007501755670823654}
{2.5, 0.010932956929592584}
{3., 0.021847136529481313}
{3.5, 0.025381615396233476}
{4., 0.023482591813513164}
{4.5, 0.031984481680307916}
{5., 0.04371201758426055}
{5.5, 0.04526815965107532}
{6., 0.04578214727834162}
{6.5, 0.05693037320356547}
{7., 0.06707453289047807}
{7.5, 0.06702201023755384}
{8., 0.06987107739111464}
{8.5, 0.08203774592467024}
{9., 0.08961552162221581}
{9.5, 0.08870548113755465}
{10., 0.09377750223650033}
{10.5, 0.10575491502944567}
{11., 0.11056082499421228}
{11.5, 0.10962942021379202}
{12., 0.11663740447228901}
{12.5, 0.12749898008800684}
{13., 0.12978235754968778}
{13.5, 0.12957167271260334}
{14., 0.13804277935967688}
{14.5, 0.147111809487969}
{15., 0.14740148853486007}
{15.5, 0.14846487123947483}
{16., 0.1577838964878914}
{16.5, 0.16463639467591154}
{17., 0.16362245730971825}
{17.5, 0.16627597965834925}
{18., 0.1757515324474577}
{18.5, 0.1802235635855689}
{19., 0.17865765025994548}
{19.5, 0.1829654286194375}
{20., 0.19190632559327447}
{20.5, 0.1940860276951027}
{21., 0.19269059095656282}
{21.5, 0.1984794877479011}
{22., 0.2062676019906996}
{22.5, 0.20646763621368974}
{23., 0.20585805749063701}
{23.5, 0.212756772664873}
{24., 0.21890929659669311}
{24.5, 0.2176206038976258}
{25., 0.21824466755147587}
{25.5, 0.22573947107314155}
{26., 0.22995691227698117}
{26.5, 0.22778313615801254}
{27., 0.22988468499118503}
{27.5, 0.23738875685042715}
{28., 0.23957677337647115}
{28.5, 0.23716556345167808}
{29., 0.24076901167447795}
{29.5, 0.2476944420673205}
{30., 0.24796591329278037}
{30.5, 0.2459346857687425}
{31., 0.2508603460952515}
{31.5, 0.2566815444827069}
{32., 0.25533854981368}
{32.5, 0.2542092856262989}
{33., 0.26010355771642546}
{33.5, 0.26441615405165164}
{34., 0.2619099111074724}
{34.5, 0.26205528290651936}
{35., 0.2684436923383222}
{35.5, 0.2710029530914737}
{36., 0.26788057099154405}
{36.5, 0.2694923583918897}
{37., 0.2758377178463688}
{37.5, 0.27657960811753024}
{38., 0.27342471020536074}
{38.5, 0.2764997343380976}
{39., 0.28226491612710003}
{39.5, 0.28131021453703414}
{40., 0.27867811905933876}
{40.5, 0.2830278347893206}
{41., 0.2877355402744872}
{41.5, 0.28537297618768864}
{42., 0.28373166684052853}
{42.5, 0.2890119242076309}
{43., 0.29229449204831803}
{43.5, 0.2889473781326283}
{44., 0.2886299503491918}
{44.5, 0.2943852460790807}
{45., 0.29602118788657544}
{45.5, 0.29220155017624583}
{46., 0.2933737434076506}
{46.5, 0.2990912925052298}
{47., 0.2990261793334491}
{47.5, 0.295279899285574}
{48., 0.2979270784354961}
{48.5, 0.30309430767285805}
{49., 0.30144417945231206}
{49.5, 0.2982932289737095}
{50., 0.30222735303435555}
{50.5, 0.3063865765187468}
{51., 0.30342470796428134}
{51.5, 0.3013121537540877}
{52., 0.3061974539922871}
{52.5, 0.30899281253748634}
{53., 0.30512069596857033}
{53.5, 0.3043647450739122}
{54., 0.30975798485643113}
{54.5, 0.3109708108660127}
{55., 0.3066767593010703}
{55.5, 0.3074384907058078}
{56., 0.31283917272506245}
{56.5, 0.312408668595648}
{57., 0.30821765421447284}
{57.5, 0.31048622823756894}
{58., 0.31539073554686853}
{58.5, 0.3134192370918685}
{59., 0.30983837645566564}
{59.5, 0.3134350938027319}
{60., 0.31738926751948193}
{60.5, 0.31413175415634426}
{61., 0.31159747248127223}
{61.5, 0.3161981763463873}
{62., 0.31884252303414873}
{62.5, 0.3146812772262665}
{63., 0.3135138123138229}
{63.5, 0.31868608937706816}
{64., 0.3197912881548407}
{64.5, 0.3151973183787964}
{65., 0.3155674595625479}
{65.5, 0.32081799630693175}
{66., 0.3203070560261917}
{66.5, 0.31579314043460727}
{67., 0.3177048435083032}
{67.5, 0.32253163188292777}
{68., 0.32048689365661953}
{68.5, 0.3165556193326165}
{69., 0.31984716377168565}
{69.5, 0.3237905942313281}
{70., 0.32044596423706123}
{70.5, 0.3175379025657413}
{71., 0.3219013268114281}
{71.5, 0.3245896072341753}
{72., 0.32030740594962265}
{72.5, 0.3187551082004838}
{73., 0.3237704895839518}
{73.5, 0.3249563968664583}
{74., 0.3201922376823348}
{74.5, 0.3201847133488395}
{75., 0.32536506341454424}
{75.5, 0.3249494210182088}
{76., 0.3202082305287717}
{76.5, 0.3217715621174699}
{77., 0.32661326185537254}
{77.5, 0.3246539614890651}
{78., 0.3204390129613375}
{78.5, 0.32343476951665007}
{79., 0.32746893406986916}
{79.5, 0.3241749561118491}
{80., 0.3209363069127102}
{80.5, 0.3250772366920698}
{81., 0.32791628382400334}
{81.5, 0.3236287510243595}
{82., 0.32171583786681807}
{82.5, 0.3265965963054899}
{83., 0.32797149103431195}
{83.5, 0.32313165599555743}
{84., 0.32275732658308953}
{84.5, 0.32789792452491723}
{85., 0.3276825520178041}
{85.5, 0.32278827926527487}
{86., 0.3240063546504115}
{86.5, 0.32890217675162847}
{87., 0.32712622741127684}
{87.5, 0.32268218734205956}
{88., 0.3253814802322721}
{88.5, 0.32955419758429705}
{89., 0.3264006276292606}
{89.5, 0.32286800921958814}
{90., 0.32678449270444476}
{90.5, 0.3298283139666971}
{91., 0.3256162131220639}
{91.5, 0.3233650273923685}
{92., 0.3281112533151616}
{92.5, 0.3297323381312967}
{93., 0.3248857517194396}
{93.5, 0.324155489947568}
{94., 0.32926134564080334}
{94.5, 0.32930611904627183}
{95., 0.32431466163043804}
{95.5, 0.32518839235207353}
{96., 0.33014906190469717}
{96.5, 0.328617952449738}
{97., 0.32398869819702414}
{97.5, 0.3263852513055784}
{98., 0.3307126141269951}
{98.5, 0.32775940654072316}
{99., 0.3239653072784251}
{99.5, 0.32764811974455305}
{100., 0.33091896937580667}
{100.5, 0.3268376147155656}
{101., 0.32426855575091784}
{101.5, 0.3288702386480199}
{102., 0.33076680825282334}
{102.5, 0.3259642969718687}
{103., 0.3248869622550248}
{103.5, 0.3299487647243768}
{104., 0.33028762507263953}
{104.5, 0.32524435525715434}
{105., 0.3257740118152715}
{105.5, 0.33079344975173286}
{106., 0.3295436978994123}
{106.5, 0.32476642937677563}
{107., 0.32685369381889595}
{107.5, 0.33133526907208377}
{108., 0.32862148988010537}
{108.5, 0.324593535076461}
{109., 0.3280300915030581}
{109.5, 0.33153334017458197}
{110., 0.3276239064075693}
{110.5, 0.32475569824382045}
{111., 0.32919723837980364}
{111.5, 0.3313796903421078}
{112., 0.3266607617024745}
{112.5, 0.3252463381877101}
{113., 0.3302486857183828}
{113.5, 0.330898712931467}
{114., 0.32583932177600067}
{114.5, 0.32602514612249395}
{115., 0.331089748158976}
{115.5, 0.3301450140799647}
{116., 0.3252513080765254}
{116.5, 0.3270213495902845}
{117., 0.33164640035504117}
{117.5, 0.32919983139608744}
{118., 0.3249639520577591}
{118.5, 0.3281411123878832}
{119., 0.3318713356518187}
{119.5, 0.3281633411819399}
{120., 0.32501376880173716}
{120.5, 0.3292781006806339}
{121., 0.3317481741807906}
{121.5, 0.327144548738728}
{122., 0.3254020331154825}
{122.5, 0.33032557359811604}
{123., 0.33129411824274446}
{123.5, 0.3262503401001796}
{124., 0.326093930071601}
{124.5, 0.33118518156408594}
{125., 0.33055833747388647}
{125.5, 0.32557637090797986}
{126., 0.3270231653905582}
{126.5, 0.33177668206234884}
{127., 0.3296165616951156}
{127.5, 0.32519585541739127}
{128., 0.32810020085065655}
{128.5, 0.33204649916870854}
{129., 0.3285645935823408}
{129.5, 0.3251512409718382}
{130., 0.32922047029822926}
{130.5, 0.33197223683879373}
{131., 0.32751019251782953}
{131.5, 0.32544998440808115}
{132., 0.330274851044303}
{132.5, 0.331563643270119}
{133., 0.3265622543217809}
{133.5, 0.32606505083376136}
{134., 0.3311624864780485}
{134.5, 0.33086243684233335}
{135., 0.32581869634436916}
{135.5, 0.3269362029611548}
{136., 0.33179915426979284}
{136.5, 0.32993953772030526}
{137., 0.3253572436702791}
{137.5, 0.3279768756521712}
{138., 0.3321248456646061}
{138.5, 0.32888768088438036}
{139., 0.32522760547947704}
{139.5, 0.32908426110262884}
{140., 0.33210929358735564}
{140.5, 0.3278125238402228}
{141., 0.32544507223260144}
{141.5, 0.3301502648271445}
{142., 0.33175606179562345}
{142.5, 0.32682248386937274}
{143., 0.32598833087327633}
{143.5, 0.3310706657136913}
{144., 0.33110090700575445}
{144.5, 0.3260194392442863}
{145., 0.32680345251413623}
{145.5, 0.3317562812366035}
{146., 0.33020838755117826}
{146.5, 0.3254862225908458}
{147., 0.32780927321371806}
{147.5, 0.33214199340723416}
{148., 0.3291667131929947}
{148.5, 0.3252779731044164}
{149., 0.3289053142316509}
{149.5, 0.3321916040549472}
{150., 0.32808015551242076}
{150.5, 0.32541702174698944}
{151., 0.32998241787134464}
{151.5, 0.33190056255280875}
{152., 0.3270579977619874}
{152.5, 0.32589059068304504}
{153., 0.33093559106602877}
{153.5, 0.3312978348309832}
{154., 0.32620308549290056}
{154.5, 0.32665063017868345}
{155., 0.33167193528485717}
{155.5, 0.33044305845798}
{156., 0.3256031681231415}
{156.5, 0.3276201120217188}
{157., 0.33211984416873164}
{157.5, 0.3294202818928221}
{158., 0.32532045850853164}
{158.5, 0.32870235046412}
{159., 0.33223662429079687}
{159.5, 0.3283302234481402}
{160., 0.32538399398321866}
{160.5, 0.32978952377701587}
{161., 0.3320118835199538}
{161.5, 0.3272820734002214}
{162., 0.32578747617149456}
{162.5, 0.33077362439423597}
{163., 0.3314673443535945}
{163.5, 0.3263818538625956}
{164., 0.3264906689698024}
{164.5, 0.3315589125629804}
{165., 0.33065588916370875}
{165.5, 0.3257204705141529}
{166., 0.3274221965796317}
{166.5, 0.33206932200344447}
{167., 0.3296574864769598}
{167.5, 0.3253656445943891}
{168., 0.328487557103303}
{168.5, 0.33225519766720385}
{169., 0.32857075059205854}
{169.5, 0.3253545448836138}
{170., 0.3295807289275352}
{170.5, 0.3320985877386793}
{171., 0.32750320033234326}
{171.5, 0.325688319437507}
{172., 0.33059357482867396}
{172.5, 0.3316154882888544}
{173., 0.32656210420194326}
{173.5, 0.3263325138523862}
{174., 0.33142599301918324}
{174.5, 0.33085274361308625}
{175., 0.32584323779310875}
{175.5, 0.32722213929521216}
{176., 0.3319970541120372}
{176.5, 0.3298843739899019}
{177., 0.3254196985726832}
{177.5, 0.32826747325605715}
{178., 0.3322519106620187}
{178.5, 0.328805777158301}
{179., 0.3253344866187591}
{179.5, 0.3293629967215391}
{180., 0.33216585180894737}
{180.5, 0.32772438614338895}
{181., 0.3255970615459295}
{181.5, 0.3304000329739344}
{182., 0.3317467304044134}
{182.5, 0.3267479948321528}
{183., 0.32618072946073645}
{183.5, 0.33127689092523993}
{184., 0.3310358007703702}
{184.5, 0.32597493720009973}
{185., 0.3270254553114229}
{185.5, 0.3319075499477568}
{186., 0.3301024587608692}
{186.5, 0.3254844377761206}
{187., 0.32804574579252144}
{187.5, 0.3322304852652975}
{188., 0.32903797820656927}
{188.5, 0.3253267856715212}
{189., 0.32913954529142386}
{189.5, 0.33221500788149066}
{190., 0.32794726563556836}
{190.5, 0.3255175216555832}
{191., 0.3301973456201063}
{191.5, 0.331862817191717}
{192., 0.326939877141338}
{192.5, 0.32603753402506686}
{193., 0.3311145665787937}
{193.5, 0.3312074526302736}
{194., 0.3261172321210585}
{194.5, 0.3268340838242383}
{195., 0.33180196355230673}
{195.5, 0.33031277183965935}
{196., 0.3255623026500416}
{196.5, 0.3278259086875326}
{197., 0.33219266578044315}
{197.5, 0.3292668132924902}
{198., 0.32533224949656614}
{198.5, 0.3289127425455303}
{199., 0.3322482842901535}
{199.5, 0.32817268901449526}
{200., 0.32545099168906944}
{200.5, 0.3299867951866378}
{201., 0.3319638338953128}
{201.5, 0.3271387335664163}
{202., 0.3259057361381286}
{202.5, 0.330941434519203}
{203., 0.33136720445057843}
{203.5, 0.32626957406457097}
{204., 0.32665008602274165}
{204.5, 0.33168265612456627}
{205., 0.3305159185910784}
{205.5, 0.32565343948215486}
{206., 0.32760884731783463}
{206.5, 0.3321388126942937}
{207., 0.32949291477531906}
{207.5, 0.3253526176918391}
{208., 0.3286850003643325}
{208.5, 0.33226589292363695}
{209., 0.32839947928388374}
{209.5, 0.32539807699262063}
{210., 0.3297702752372485}
{210.5, 0.332051010748003}
{211., 0.3273444019480091}
{211.5, 0.32578569895346915}
{212., 0.33075785784521194}
{212.5, 0.33151506045946955}
{213., 0.3264328040122545}
{213.5, 0.32647537261706117}
{214., 0.3315505692868289}
{214.5, 0.330710535968038}
{215., 0.32575746530641214}
{215.5, 0.3273965861964435}
{216., 0.3320706032912967}
{216.5, 0.3297157274195578}
{217., 0.32538746887314995}
{217.5, 0.32845677644617366}
{218., 0.3322678428862368}
{218.5, 0.328627927661413}
{219., 0.3253602586650857}
{219.5, 0.3295495436314576}
{220., 0.332123609191308}
{220.5, 0.3275555118735057}
{221., 0.3256784055041225}
{221.5, 0.3305656673106987}
{222., 0.3316513930983987}
{222.5, 0.32660614573951946}
{223., 0.3263100208880504}
{223.5, 0.33140577825810025}
{224., 0.33089677024816944}
{224.5, 0.32587511394087443}
{225., 0.32719047287889214}
{225.5, 0.3319879154762737}
{226., 0.32993371489985335}
{226.5, 0.3254369661718137}
{227., 0.3282300480376755}
{227.5, 0.3322552051181439}
{228., 0.32885686189937335}
{228.5, 0.3253369570018242}
{229., 0.32932475942481215}
{229.5, 0.3321815801622662}
{230., 0.3277722847613715}
{230.5, 0.3255851548301583}
{231., 0.33036590647342806}
{231.5, 0.3317748057216956}
{232., 0.3267884550026416}
{232.5, 0.32615559219285756}
{233., 0.3312500881676553}
{233.5, 0.3310741016213958}
{234., 0.3260051659987673}
{234.5, 0.32699065282981077}
{235., 0.33189115028160054}
{235.5, 0.3301471110073572}
{236., 0.3255015871431148}
{236.5, 0.3280057062978756}
{237., 0.33222715984354717}
{237.5, 0.3290850555042413}
{238., 0.32532889447084395}
{238.5, 0.3290979350821398}
{239., 0.33222538373784777}
{239.5, 0.32799318928560156}
{240., 0.32550536156288146}
{240.5, 0.33015870800234753}
{241., 0.3318854531782878}
{241.5, 0.3269800020330642}
{242., 0.32601292237122825}
{242.5, 0.33108359586712577}
{243., 0.33124091071016687}
{243.5, 0.3261472576157201}
{244., 0.32679908367265287}
{244.5, 0.3317815384897398}
{245., 0.33035447527447837}
{245.5, 0.32558009430174234}
{246., 0.32778431735430336}
{246.5, 0.33218444994116614}
{247., 0.32931240636619963}
{247.5, 0.3253363301010074}
{248., 0.32886966874983137}
{248.5, 0.33225387689791175}
{249., 0.3282173877440054}
{249.5, 0.3254403173485707}
{250., 0.3299460608674861}
{250.5, 0.33198305440524967}
{251., 0.3271789796594625}
{251.5, 0.3258818581845322}
{252., 0.3309069327500993}
{252.5, 0.3313976736394003}
{253., 0.3263014040812428}
{253.5, 0.32661606083135963}
{254., 0.33165850284237186}
{254.5, 0.3305547196248132}
{255., 0.32567299852234044}
{255.5, 0.3275678110396749}
{256., 0.3321274802310002}
{256.5, 0.329536969965597}
{257., 0.3253584102332886}
{257.5, 0.32864072572513153}
{258., 0.33226781253718973}
{258.5, 0.3284444522037816}
{259., 0.32539007936741393}
{259.5, 0.3297280884039855}
{260., 0.33206640751501154}
{260.5, 0.3273850832461044}
{261., 0.32576406074105646}
{261.5, 0.3307216124177136}
{262., 0.3315430065129021}
{262.5, 0.32646585743873285}
{263., 0.32644231466530493}
{263.5, 0.3315233418844769}
{264., 0.33074785057875}
{264.5, 0.3257797369693526}
{265., 0.3273561583875958}
{265.5, 0.332055618756525}
{266., 0.3297584205143405}
{266.5, 0.32539609693039134}
{267., 0.3284128740417217}
{267.5, 0.3322668895608015}
{268., 0.32867242577605155}
{268.5, 0.3253543923514871}
{269., 0.3295059207485036}
{269.5, 0.3321361614436166}
{270., 0.32759759386553444}
{270.5, 0.3256593471414494}
{271., 0.3305274191116772}
{271.5, 0.3316762005796102}
{272., 0.32664083739064925}
{272.5, 0.32627937046933303}
{273., 0.3313766731982696}
{273.5, 0.33093198784570477}
{274., 0.32589919702406267}
{274.5, 0.3271508922411053}
{275., 0.3319702757723647}
{275.5, 0.32997592152640964}
{276., 0.32544843431538084}
{276.5, 0.32818607506436337}
{277., 0.33225068800525803}
{277.5, 0.32890129463371787}
{278., 0.3253343766959938}
{278.5, 0.32928104282161463}
{279., 0.33219134259485344}
{279.5, 0.3278147419667006}
{280., 0.3255682449119034}
{280.5, 0.3303259423571663}
{281., 0.33179752586259226}
{281.5, 0.32682522498753963}
{282., 0.32612682947726307}
{282.5, 0.33121830279150577}
{283., 0.33110711929100795}
{283.5, 0.32603193763584914}
{284., 0.32695297904540666}
{284.5, 0.33187098114500224}
{285., 0.3301877117564551}
{285.5, 0.32551544502038}
{286., 0.3279622647468309}
{286.5, 0.3322201805577441}
{287., 0.32912951688933156}
{287.5, 0.3253290638952607}
{288., 0.32905342873980864}
{288.5, 0.33223183633096764}
{289., 0.328036610634833}
{289.5, 0.3254917693391348}
{290., 0.330117987350426}
{290.5, 0.33190542738123757}
{291., 0.32701782491337633}
{291.5, 0.3259862518838904}
{292., 0.3310499963018313}
{292.5, 0.3312724677080976}
{293., 0.32617635037577186}
{293.5, 0.32676256111426377}
{294., 0.331758320748994}
{294.5, 0.3303939655009679}
{295., 0.32559727588985005}
{295.5, 0.3277419427007678}
{296., 0.33217441453259755}
{296.5, 0.3293560120215121}
{297., 0.32533926942507996}
{297.5, 0.3288251621125211}
{298., 0.332257935962778}
{298.5, 0.3282613329700841}
{299., 0.32542919187609004}
{299.5, 0.3299037808116877}
{300., 0.33200021165730664}
{300.5, 0.32721871829575094}
{301., 0.3258580914115381}
{301.5, 0.33087161926674113}
{302., 0.33142655118585673}
{302.5, 0.3263323112088611}
{303., 0.3265815902381587}
{303.5, 0.3316334062589731}
{304., 0.3305929511376509}
{304.5, 0.3256925147045455}
{305., 0.327525942919477}
{305.5, 0.3321144589944651}
{306., 0.32958052937522253}
{306.5, 0.32536471492831487}
{307., 0.32859636127062364}
{307.5, 0.33226862488301073}
{308., 0.32848848396720554}
{308.5, 0.32538191556419743}
{309., 0.3296852860132782}
{309.5, 0.3320812451324111}
{310., 0.3274258753309434}
{310.5, 0.32574241671630905}
{311., 0.33068422164420574}
{311.5, 0.3315698413564624}
{312., 0.32649931850789815}
{312.5, 0.32640987395640814}
{313., 0.331495638983726}
{313.5, 0.3307840768735195}
{314., 0.32580184648109306}
{314.5, 0.32731590307096736}
{315., 0.3320403160535011}
{315.5, 0.3298010013241564}
{316., 0.3254048777639683}
{316.5, 0.3283683832885974}
{317., 0.3322648745259332}
{317.5, 0.3287171304201343}
{318., 0.3253494250349916}
{318.5, 0.3294624119195084}
{319., 0.332147799649661}
{319.5, 0.32763928026025413}
{320., 0.32564062693637946}
{320.5, 0.33048903367537763}
{321., 0.3317008904925278}
{321.5, 0.3266758045167578}
{322., 0.326248538786158}
{322.5, 0.3313465687487981}
{323., 0.33096702702695174}
{323.5, 0.3259242240052769}
{324., 0.32711172928502963}
{324.5, 0.3319517657505637}
{325., 0.33001735487909645}
{325.5, 0.32546043859574925}
{326., 0.32814255902399114}
{326.5, 0.33224602876138964}
{327., 0.32894552732786486}
{327.5, 0.32533189542263374}
{328., 0.3292367497335832}
{328.5, 0.33220046303195333}
{329., 0.3278577368139983}
{329.5, 0.3255522850319781}
{330., 0.3302859046032559}
{330.5, 0.33181928846547526}
{331., 0.3268619929865625}
{331.5, 0.32609880621713716}
{332., 0.33118659441800746}
{332.5, 0.3311399662755836}
{333., 0.32605882890690263}
{333.5, 0.3269151861740305}
{334., 0.3318502086984066}
{334.5, 0.3302285192695134}
{335., 0.32553022830199674}
{335.5, 0.3279189409274643}
{336., 0.33221219908252364}
{336.5, 0.32917378761197263}
{337., 0.32533006742718595}
{337.5, 0.3290092857411045}
{338., 0.33223803288864306}
{338.5, 0.32807987189330107}
{339., 0.32547828450813765}
{339.5, 0.33007671086177653}
{340., 0.33192513223128506}
{340.5, 0.32705637510075897}
{341., 0.3259602311323766}
{341.5, 0.331015833589714}
{342., 0.33130317741899395}
{342.5, 0.32620599202571593}
{343., 0.3267268254835479}
{343.5, 0.3317350265027596}
{344., 0.330432996572597}
{344.5, 0.3256145232864528}
{345., 0.32769964989300426}
{345.5, 0.33216413547153567}
{346., 0.32939992086847475}
{346.5, 0.32534288242498954}
{347., 0.3287804433636595}
{347.5, 0.33226104382472027}
{348., 0.3283055606101136}
{348.5, 0.3254190561663535}
{349., 0.32986176990409355}
{349.5, 0.33201689650894073}
{350., 0.3272582595542105}
{350.5, 0.32583457294085477}
{351., 0.33083603835789943}
{351.5, 0.33145553216346674}
{352., 0.3263638877148729}
{352.5, 0.3265471556886662}
{353., 0.3316073223625127}
{353.5, 0.3306309024104399}
{354., 0.3257129882906019}
{354.5, 0.3274847043432426}
{355., 0.3321010078032564}
{355.5, 0.3296234544202785}
{356., 0.32537132397950586}
{356.5, 0.32855210933748247}
{357., 0.3322692855929015}
{357.5, 0.32853279559896664}
{358., 0.3253742043017141}
{358.5, 0.32964198703595016}
{359., 0.3320952844975191}
{359.5, 0.3274671716183912}
{360., 0.3257217066587248}
{360.5, 0.33064689500982386}
{361., 0.33159604247725505}
{361.5, 0.3265327145114042}
{362., 0.32637783082189575}
{362.5, 0.3314678166884273}
{363., 0.3308203728257431}
{363.5, 0.3258244231271337}
{364., 0.32727548228583764}
{364.5, 0.3320241744038044}
{365., 0.3298436820790652}
{365.5, 0.3254146316701554}
{366., 0.32832425283251443}
{366.5, 0.3322621792156918}
{367., 0.32876148965636176}
{367.5, 0.3253449436970479}
{368., 0.3294189349370552}
{368.5, 0.33215928738598455}
{369., 0.32768126587275725}
{369.5, 0.32562213737573753}
{370., 0.33044991178242106}
{370.5, 0.33172505812595576}
{371., 0.3267114967418897}
{371.5, 0.32621853538500395}
{372., 0.33131616510416884}
{372.5, 0.33100122056622533}
{373., 0.3259494806322163}
{373.5, 0.3270731436322384}
{374., 0.3319332127566196}
{374.5, 0.3300587320191378}
{375., 0.3254726758484825}
{375.5, 0.3280987306708058}
{376., 0.33224073907670215}
{376.5, 0.32899016615200094}
{377., 0.32533037182551094}
{377.5, 0.32919255511024215}
{378., 0.3322087229861932}
{378.5, 0.32790067343739915}
{379., 0.3255369694143529}
{379.5, 0.33024592660946944}
{380., 0.3318408995980822}
{380.5, 0.3268989687646666}
{381., 0.3260707437338497}
{381.5, 0.33115416103563255}
{382., 0.33117278610822354}
{382.5, 0.3260866106757524}
{383., 0.3268777371157813}
{383.5, 0.3318285813549106}
{384., 0.3302687831825804}
{384.5, 0.3255457415598509}
{385., 0.3278761705380744}
{385.5, 0.3322040076665562}
{386., 0.3292176748545652}
{386.5, 0.32533118190062216}
{387., 0.32896479584652044}
{387.5, 0.33224389744580973}
{388., 0.3281236378904228}
{388.5, 0.32546554007145834}
{389., 0.33003513816301383}
{389.5, 0.3319438484970735}
{390., 0.32709520912981505}
{390.5, 0.32593507529000637}
{391., 0.33098176953640257}
{391.5, 0.33133350548411367}
{392., 0.3262355692946455}
{392.5, 0.3266911674668203}
{393., 0.3317113934384578}
{393.5, 0.33047223663160386}
{394., 0.32563250774280406}
{394.5, 0.32765721695229066}
{395., 0.33215278820545524}
{395.5, 0.32944381455569755}
{396., 0.32534748762830057}
{396.5, 0.3287361727712388}
{397., 0.3322637324026251}
{397.5, 0.3283493771891618}
{398., 0.3254090486684376}
{398.5, 0.3298194055554028}
{399., 0.332033506784412}
{399.5, 0.3272984405336718}
{400., 0.32581142144122643}
{400.5, 0.33079966503158154}
{401., 0.331483685809082}
{401.5, 0.3263961377513458}
{402., 0.32651365017601797}
{402.5, 0.331581169555963}
{403., 0.33066813009344265}
{403.5, 0.32573343339039773}
{404., 0.32744367868793767}
{404.5, 0.3320874402481704}
{405., 0.32966663023368414}
{405.5, 0.3253784132857466}
{406., 0.32850747897400057}
{406.5, 0.3322689715217178}
{407., 0.3285774340669757}
{407.5, 0.32536755800708794}
{408., 0.3295990170459362}
{408.5, 0.3321086931920303}
{409., 0.3275081606354886}
