{0., 0}
{0.5, 0.0007671892868351114}
{1., 0.0059879100804259774}
{1.5, 0.007798701168060269}
{2., 0.007794859637194325}
{2.5, 0.017327782503030027}
{3., 0.022381695521344155}
{3.5, 0.022652738275228207}
{4., 0.03335710033065165}
{4.5, 0.0416926238066013}
{5., 0.04188321766741036}
{5.5, 0.05146201656145363}
{6., 0.062410870467882844}
{6.5, 0.06315258340703053}
{7., 0.0703965438750955}
{7.5, 0.08291744900778232}
{8., 0.08503922820965135}
{8.5, 0.08965891742846635}
{9., 0.10254703910533852}
{9.5, 0.10666135499227858}
{10., 0.10902968438152467}
{10.5, 0.12112710404795175}
{11., 0.12746341925096527}
{11.5, 0.12836246668337498}
{12., 0.13873305214190762}
{12.5, 0.14711114154765292}
{13., 0.14749890225034035}
{13.5, 0.1555484845220811}
{14., 0.16543591038583205}
{14.5, 0.16624502894295143}
{15., 0.17177862622585016}
{15.5, 0.18240402685131862}
{16., 0.1843843657004635}
{16.5, 0.18759562109241149}
{17., 0.1980900537567848}
{17.5, 0.20170427220200626}
{18., 0.20310575117540497}
{18.5, 0.2126467414656113}
{19., 0.21802395145357548}
{19.5, 0.21833493300867618}
{20., 0.22627339545114597}
{20.5, 0.23322104435834984}
{21., 0.23323307033256646}
{21.5, 0.23918331434358966}
{22., 0.24724062239510414}
{22.5, 0.24769506876624495}
{23., 0.25156889100124447}
{23.5, 0.2601037275230622}
{24., 0.26158161056071094}
{24.5, 0.2635818961084959}
{25., 0.27189701759418883}
{25.5, 0.2747481336189104}
{26., 0.27531447491203104}
{26.5, 0.2827588713610748}
{27., 0.2870693559028647}
{27.5, 0.28679641064778516}
{28., 0.2928581104963562}
{28.5, 0.2984587827996893}
{29., 0.2979976261662973}
{29.5, 0.3023739263247961}
{30., 0.30888020138668637}
{30.5, 0.3088429264146635}
{31., 0.31146891433931595}
{31.5, 0.3183526929178393}
{32., 0.3192285263996607}
{32.5, 0.3202750371655184}
{33., 0.3269487589669784}
{33.5, 0.3290395250331116}
{34., 0.3288784733174767}
{34.5, 0.33478476737413776}
{35., 0.33817186112078834}
{35.5, 0.33731476127873566}
{36., 0.34200499269297036}
{36.5, 0.3465480083310256}
{37., 0.3455674460131957}
{37.5, 0.3487669290506858}
{38., 0.3541296308149239}
{38.5, 0.35357850369427035}
{39., 0.35521897212724274}
{39.5, 0.36092780863334817}
{40., 0.36125638201186705}
{40.5, 0.3614850195683873}
{41., 0.3670022363932832}
{41.5, 0.3684939423280246}
{42., 0.36765193621262077}
{42.5, 0.37245488152771666}
{43., 0.3751891115651228}
{43.5, 0.3737576887109148}
{44., 0.377419203618285}
{44.5, 0.3812609896695531}
{45., 0.3797890368784836}
{45.5, 0.3820438317162059}
{46., 0.38666638495334676}
{46.5, 0.3856868066278198}
{47., 0.3864738951018235}
{47.5, 0.39140975297178116}
{48., 0.3913563851006311}
{48.5, 0.39083166896085997}
{49., 0.39554576309125}
{49.5, 0.39668533335465694}
{50., 0.3952000952056724}
{50.5, 0.3991749690012542}
{51., 0.40156391673927405}
{51.5, 0.3996115846081185}
{52., 0.4024311742518479}
{52.5, 0.4059063034560934}
{53., 0.40404360186795557}
{53.5, 0.40546388214706164}
{54., 0.40966766894971735}
{54.5, 0.4084241684212925}
{55., 0.4084176849300478}
{55.5, 0.4128547852615234}
{56., 0.4126449142651296}
{56.5, 0.4114106150169388}
{57., 0.4155286699781646}
{57.5, 0.41658145900696314}
{58., 0.4145158087570958}
{58.5, 0.41779759099774894}
{59., 0.4201174184241305}
{59.5, 0.4177503242065566}
