{0., 0}
{0.5, 0.0007471030763876264}
{1., 0.006006180712080223}
{1.5, 0.008356704604224606}
{2., 0.007466577210891228}
{2.5, 0.01656810454160968}
{3., 0.023024621022872095}
{3.5, 0.0224831953673703}
{4., 0.0315227808575254}
{4.5, 0.04197130127754164}
{5., 0.04242387139417077}
{5.5, 0.04882313863864067}
{6., 0.06165268735381135}
{6.5, 0.06450262715549021}
{7., 0.06765067095487287}
{7.5, 0.08059634537364352}
{8., 0.08675070523262741}
{8.5, 0.08761594639803721}
{9., 0.09856474842971757}
{9.5, 0.10790729731879481}
{10., 0.1082650208557179}
{10.5, 0.11589619725270026}
{11., 0.12732760430215606}
{11.5, 0.1289745713261555}
{12., 0.1330678801032557}
{12.5, 0.1448884265497339}
{13., 0.14903880668442604}
{13.5, 0.1504147979952939}
{14., 0.1608647007241356}
{14.5, 0.16783093022734236}
{15., 0.16798659251191672}
{15.5, 0.17576443457599428}
{16., 0.18494309873611373}
{16.5, 0.18553682571603874}
{17., 0.1901453434181079}
{17.5, 0.20026427487480183}
{18., 0.20261780023536322}
{18.5, 0.20444564756409972}
{19., 0.2139792643805319}
{19.5, 0.2187310075339782}
{20., 0.21886643901929387}
{20.5, 0.22649163821080887}
{21., 0.23347500368775795}
{21.5, 0.23333914139545792}
{22., 0.23830011275624724}
{22.5, 0.24665486995077612}
{23., 0.24757324686752144}
{23.5, 0.24985711401688165}
{24., 0.2583215979614615}
{24.5, 0.2611631636332723}
{25., 0.2614522914001347}
{25.5, 0.2687472706923497}
{26., 0.2737181985853301}
{26.5, 0.27315354907319583}
{27., 0.2783421911942548}
{27.5, 0.2849731710402743}
{28., 0.2848096325466364}
{28.5, 0.2875408566851736}
{29., 0.2948596418346705}
{29.5, 0.2961137674093515}
{30., 0.29668993222064566}
{30.5, 0.3035201072708801}
{31., 0.3067028198061392}
{31.5, 0.30596667277910516}
{32., 0.3112662558696364}
{32.5, 0.31626656611766774}
{33., 0.31534556768984934}
{33.5, 0.3184929231508988}
{34., 0.32463712259743327}
{34.5, 0.3246206214765267}
{35., 0.32557560980738154}
{35.5, 0.3318371733584385}
{36., 0.33347323828103487}
{36.5, 0.3327758969886129}
{37., 0.33807539080656923}
{37.5, 0.341570808087176}
{38., 0.34017940994235896}
{38.5, 0.3436920671540014}
{39., 0.34866861953249584}
{39.5, 0.3476801952009286}
{40., 0.3490674990063654}
{40.5, 0.35468300644832707}
{41., 0.35501711732649627}
{41.5, 0.35452362134271104}
{42., 0.3597201556904806}
{42.5, 0.36185594304224983}
{43., 0.3602407013682544}
{43.5, 0.36405378799175714}
{44., 0.36789639755113346}
{44.5, 0.3662086684448411}
{45., 0.3680481801449056}
{45.5, 0.37296211774518384}
{46., 0.3722319327288376}
{46.5, 0.3720648749116854}
{47., 0.37706413374213565}
{47.5, 0.3779954276011969}
{48., 0.37636163643161324}
{48.5, 0.3803989972436467}
{49., 0.3831604072875979}
{49.5, 0.38101613732637196}
{50., 0.3833017746512627}
{50.5, 0.38747831669887856}
{51., 0.38590795862677907}
{51.5, 0.3861512842357935}
{52., 0.39086686582730734}
{52.5, 0.39075123815295376}
{53., 0.389265488448449}
{53.5, 0.3934467821394364}
{54., 0.39519326623712164}
{54.5, 0.39280415769910465}
{55., 0.39550618471967613}
{55.5, 0.3989243763100269}
{56., 0.3967210580054812}
{56.5, 0.3974267526255787}
{57., 0.4017828625253852}
{57.5, 0.40077572628303915}
{58., 0.3995682622936728}
{58.5, 0.40380872720470334}
{59., 0.40461573858005173}
{59.5, 0.4021638380551771}
{60., 0.40523618473451894}
{60.5, 0.4078885674259545}
{61., 0.40524080360139436}
{61.5, 0.4064322845726377}
{62., 0.4103624384912067}
{62.5, 0.40861463525862196}
{63., 0.4077842934312503}
{63.5, 0.4119983741860649}
{64., 0.41194752471509244}
{64.5, 0.4095864556686786}
{65., 0.41296989978872223}
{65.5, 0.41486082381581924}
{66., 0.41193899103524256}
{66.5, 0.41361573196235635}
{67., 0.41706268561603466}
{67.5, 0.414718864432033}
{68., 0.4143361927955209}
{68.5, 0.4184399272778785}
{69., 0.4176174848908486}
{69.5, 0.41547464803740497}
{70., 0.4190999606558924}
{70.5, 0.4202441662174903}
{71., 0.41720098811260753}
{71.5, 0.41934243083742156}
{72., 0.42225860848233004}
{72.5, 0.419456949003333}
{73., 0.41956734213355573}
{73.5, 0.42347969173184097}
{74., 0.4219753357024696}
{74.5, 0.42015446748233837}
{75., 0.42394545619030755}
{75.5, 0.4243672038515014}
{76., 0.4213382364629962}
{76.5, 0.42390739116409154}
{77., 0.4262554901460316}
{77.5, 0.4231273085345578}
{78., 0.4237536485661717}
{78.5, 0.42739756178161814}
{79., 0.4253039901712183}
{79.5, 0.42388751285656645}
{80., 0.42776309008059576}
{80.5, 0.4274956491913359}
{81., 0.4246001917769339}
{81.5, 0.42754724257230725}
{82., 0.42929995599208093}
{82.5, 0.42596921431749546}
{83., 0.42711416986590633}
{83.5, 0.4304194979945238}
{84., 0.42783200116089404}
{84.5, 0.42688147994038217}
{85., 0.43075764390872495}
{85.5, 0.42984328837329355}
{86., 0.4271861219776196}
{86.5, 0.4304494516978642}
{87., 0.43158948976137834}
{87.5, 0.4281729446224751}
{88., 0.4298229613882324}
{88.5, 0.4327266285926412}
{89., 0.42974191347553714}
{89.5, 0.42929914445321693}
{90., 0.43309294098944706}
{90.5, 0.4315827591593826}
{91., 0.4292531664533481}
{91.5, 0.43276122548931784}
{92., 0.433282928139648}
{92.5, 0.4298906320836844}
{93., 0.4320165797443907}
{93.5, 0.43446273712474914}
{94., 0.43117827132342257}
{94.5, 0.43126874464487686}
{95., 0.43489924173716593}
{95.5, 0.4328519590770599}
{96., 0.4309230973076409}
{96.5, 0.43459967497550106}
{97., 0.43450855121204424}
{97.5, 0.4312421305027506}
{98., 0.43379979795201934}
{98.5, 0.435742866841565}
{99., 0.43225753542824874}
{99.5, 0.4328900298275644}
{100., 0.43627851159925013}
{100.5, 0.4337600163054491}
{101., 0.4322918567936234}
{101.5, 0.436056234980141}
{102., 0.43536843482460397}
{102.5, 0.4323198385875056}
{103., 0.4352553204062498}
{103.5, 0.43666037483009923}
{104., 0.4330717148157029}
{104.5, 0.43423804530003457}
{105., 0.4373118139811821}
{105.5, 0.4343956572549651}
{106., 0.4334334377651818}
{106.5, 0.4372009331040041}
{107., 0.4359436898574934}
{107.5, 0.4331969539717999}
{108., 0.4364463384765631}
{108.5, 0.43728836688041794}
{109., 0.4336916674292823}
{109.5, 0.4353710671196691}
{110., 0.43806511325696584}
{110.5, 0.43482960213608457}
{111., 0.4344021597738692}
{111.5, 0.43808997871463606}
{112., 0.43630187285468536}
{112.5, 0.43392990707475265}
{113., 0.4374197241213268}
{113.5, 0.43768661911089357}
{114., 0.4341754423045585}
{114.5, 0.43633269021444676}
{115., 0.43858859312976284}
{115.5, 0.4351171286240731}
{116., 0.43524110483178696}
